dataset	data_type	model_type	ext_comp	alg	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	primary_model	secondary_model
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat06	Fold1	0.6436026936026936	0.6222222222222222	0.5454545454545454	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat06	Fold2	0.6219578150351541	0.7906976744186046	0.32558139534883723	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat06	Fold3	0.602748799470111	0.48484848484848486	0.6229508196721312	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat06	Fold4	0.5002757859900717	0.8163265306122449	0.20270270270270271	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat06	Fold5	0.5547224224945926	0.6842105263157895	0.3698630136986301	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat07	Fold1	0.6368421052631579	0.5684210526315789	0.6612903225806451	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat07	Fold2	0.578544061302682	0.5287356321839081	0.5595238095238095	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat07	Fold3	0.5653495440729484	0.8617021276595744	0.19480519480519481	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat07	Fold4	0.5443974630021141	0.8255813953488372	0.2987012987012987	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat07	Fold5	0.6083333333333334	0.4339622641509434	0.6833333333333333	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat08	Fold1	0.5811383311843802	0.6067415730337079	0.5081967213114754	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat08	Fold2	0.5704042715484363	0.8947368421052632	0.2318840579710145	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat08	Fold3	0.5756013745704467	0.5876288659793815	0.5416666666666666	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat08	Fold4	0.49045698924731185	0.5053763440860215	0.475	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat08	Fold5	0.591380250954719	0.5212765957446809	0.5512820512820513	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat09	Fold1	0.6339869281045751	0.8222222222222222	0.35294117647058826	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat09	Fold2	0.5514950166112956	0.4418604651162791	0.5974025974025974	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat09	Fold3	0.5909438775510204	0.8775510204081632	0.1875	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat09	Fold4	0.5045189504373178	0.5	0.5	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat09	Fold5	0.5684294871794872	0.7708333333333334	0.3384615384615385	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat10	Fold1	0.5340431493415523	0.4819277108433735	0.5930232558139535	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat10	Fold2	0.5982800982800983	0.6216216216216216	0.5757575757575758	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat10	Fold3	0.6334435521965045	0.6896551724137931	0.5205479452054794	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat10	Fold4	0.518693009118541	0.6808510638297872	0.35714285714285715	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat10	Fold5	0.5641025641025641	0.7956989247311828	0.24615384615384617	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat11	Fold1	0.5377990430622009	0.5263157894736842	0.5584415584415584	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat11	Fold2	0.6340478409443927	0.4367816091954023	0.7972972972972973	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat11	Fold3	0.5070422535211268	0.6464646464646465	0.3380281690140845	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat11	Fold4	0.5642991239048811	0.6595744680851063	0.5	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat11	Fold5	0.4869431643625192	0.8064516129032258	0.24285714285714285	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat12	Fold1	0.6131195335276968	0.9285714285714286	0.12857142857142856	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat12	Fold2	0.6287008011145943	0.367816091954023	0.7727272727272727	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat12	Fold3	0.569465143235635	0.8181818181818182	0.3442622950819672	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat12	Fold4	0.534077892325315	0.6288659793814433	0.4583333333333333	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat12	Fold5	0.6009852216748769	0.7816091954022989	0.38461538461538464	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat13	Fold1	0.5632183908045977	0.7011494252873564	0.35365853658536583	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat13	Fold2	0.6265401265401266	0.6593406593406593	0.5606060606060606	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat13	Fold3	0.6482847896440129	0.8737864077669902	0.32	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat13	Fold4	0.5702935631564773	0.776595744680851	0.3291139240506329	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat13	Fold5	0.5263255469039674	0.6236559139784946	0.43103448275862066	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat14	Fold1	0.5892727272727273	0.82	0.2909090909090909	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat14	Fold2	0.5594557823129251	0.8952380952380953	0.2	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat14	Fold3	0.6155273298130441	0.5604395604395604	0.5714285714285714	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat14	Fold4	0.5796642382008236	0.573170731707317	0.5194805194805194	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat14	Fold5	0.5436213991769547	0.7333333333333333	0.35802469135802467	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat15	Fold1	0.5242077464788732	0.4895833333333333	0.5352112676056338	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat15	Fold2	0.5674261603375528	0.6455696202531646	0.49333333333333335	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat15	Fold3	0.6117794486215539	0.638095238095238	0.5657894736842105	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat15	Fold4	0.5641148325358851	0.7684210526315789	0.3787878787878788	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat15	Fold5	0.584378733572282	0.6236559139784946	0.4583333333333333	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat16	Fold1	0.6182336182336182	0.5641025641025641	0.5833333333333334	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat16	Fold2	0.5603460706560922	0.7684210526315789	0.3561643835616438	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat16	Fold3	0.6693233082706767	0.7684210526315789	0.45714285714285713	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat16	Fold4	0.5662100456621004	0.6759259259259259	0.4520547945205479	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat16	Fold5	0.5232487922705313	0.8586956521739131	0.20833333333333334	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat17	Fold1	0.6006944444444444	0.3125	0.7878787878787878	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat17	Fold2	0.5539094650205761	0.8777777777777778	0.2345679012345679	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat17	Fold3	0.5458791208791208	0.6263736263736264	0.425	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat17	Fold4	0.4950294550810015	0.5979381443298969	0.44642857142857145	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat17	Fold5	0.5542967670627245	0.574468085106383	0.5324675324675324	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat18	Fold1	0.5226430298146656	0.8352941176470589	0.1780821917808219	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat18	Fold2	0.4782349433512224	0.7790697674418605	0.23076923076923078	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat18	Fold3	0.5934533551554828	0.9148936170212766	0.27692307692307694	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat18	Fold4	0.5362318840579711	0.8672566371681416	0.11594202898550725	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat18	Fold5	0.5290370370370371	0.4888888888888889	0.56	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat19	Fold1	0.5268864468864469	0.38461538461538464	0.56	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat19	Fold2	0.5959544232492638	0.7850467289719626	0.3424657534246575	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat19	Fold3	0.6259259259259259	0.7555555555555555	0.3157894736842105	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat19	Fold4	0.5690091001011123	0.8804347826086957	0.20930232558139536	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat19	Fold5	0.5984848484848485	0.6931818181818182	0.4782608695652174	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat20	Fold1	0.5489792688716569	0.5168539325842697	0.5492957746478874	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat20	Fold2	0.4982801751094434	0.6585365853658537	0.3717948717948718	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat20	Fold3	0.5098214285714285	0.5619047619047619	0.46875	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat20	Fold4	0.5730576441102757	0.4666666666666667	0.6710526315789473	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Bærum	read-based	feature-strat	FALSE	rf	fit	log_reg	secondary_prob	Repeat20	Fold5	0.5499433381900599	0.7816091954022989	0.2535211267605634	all	rf_mphl-Bærum	log_reg_mphl-Bærum_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold1	0.5800749063670412	0.8651685393258427	0.2	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold2	0.6425525434054219	0.9693877551020408	0.11940298507462686	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold3	0.5642962962962963	0.8111111111111111	0.3333333333333333	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold4	0.5898981202468073	0.8613861386138614	0.2318840579710145	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat01	Fold5	0.528078078078078	0.6333333333333333	0.3783783783783784	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold1	0.5925788497217068	0.6857142857142857	0.5064935064935064	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold2	0.5675287356321839	0.9444444444444444	0.15517241379310345	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold3	0.5661744218445249	0.9381443298969072	0.17567567567567569	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold4	0.5617721518987342	0.83	0.24050632911392406	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat02	Fold5	0.5764635603345281	0.7741935483870968	0.4166666666666667	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold1	0.604133545310016	0.9882352941176471	0.13513513513513514	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold2	0.555895618556701	0.7525773195876289	0.265625	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold3	0.5860133495145631	0.9611650485436893	0.21875	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold4	0.5437401781037192	0.6956521739130435	0.3614457831325301	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat03	Fold5	0.631941391941392	0.9010989010989011	0.2	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold1	0.6173499702911468	0.8181818181818182	0.39705882352941174	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold2	0.6310679611650486	0.883495145631068	0.2676056338028169	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold3	0.5064562410329986	0.7682926829268293	0.27058823529411763	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold4	0.520279255319149	0.9148936170212766	0.125	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat04	Fold5	0.6385802469135803	0.9	0.16666666666666666	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold1	0.5778251599147122	0.9120879120879121	0.26865671641791045	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold2	0.6159159159159159	0.9555555555555556	0.21621621621621623	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold3	0.5807907845579078	0.9318181818181818	0.1232876712328767	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold4	0.5840425531914893	0.8723404255319149	0.17142857142857143	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat05	Fold5	0.6082706766917293	0.8	0.27631578947368424	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold1	0.6102597402597403	0.8545454545454545	0.34285714285714286	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold2	0.5682173851187935	0.8484848484848485	0.2535211267605634	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold3	0.5871589085072231	0.9775280898876404	0.02857142857142857	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold4	0.6281923714759535	0.7222222222222222	0.44776119402985076	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat06	Fold5	0.5867378048780488	0.6625	0.5121951219512195	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold1	0.5544511668107174	0.7865168539325843	0.3076923076923077	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold2	0.5892756083757782	0.967741935483871	0.14473684210526316	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold3	0.6391752577319587	0.8969072164948454	0.3125	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold4	0.5713619402985075	0.9166666666666666	0.1791044776119403	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat07	Fold5	0.6153405017921147	0.6129032258064516	0.5333333333333333	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold1	0.6039473684210527	0.8315789473684211	0.359375	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold2	0.6050505050505051	0.7777777777777778	0.37662337662337664	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold3	0.5907894736842105	0.8947368421052632	0.20833333333333334	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold4	0.5235616438356164	0.69	0.3561643835616438	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat08	Fold5	0.5499078624078624	0.6818181818181818	0.44594594594594594	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold1	0.6168384879725086	0.9690721649484536	0.10606060606060606	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold2	0.5913978494623656	0.9354838709677419	0.2857142857142857	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold3	0.6311967602290183	0.8924731182795699	0.2597402597402597	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold4	0.6176602420439264	0.9175257731958762	0.17391304347826086	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat09	Fold5	0.5622086247086248	0.6704545454545454	0.3974358974358974	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
mphl-Moss	read-based	feature-strat	FALSE	rf	fit	log_reg	primary_prob	Repeat10	Fold1	0.5601047697821891	0.8709677419354839	0.2564102564102564	all	rf_mphl-Moss	log_reg_mphl-Moss_fit
